customer_id,tenure,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_revenue,gender,age,married,kidhome,teenhome,income,churn
3807,1,260,93618,36.523619,-119.386868,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.2,20.2,65.69,1,38,0,2,0,26751.0,0
3808,9,1069,95692,39.043387,-121.409837,0,1,1,1,2,18.0,0,0,0,0,0,1,1,0,1,84.4,732.5,1009.7,1,67,0,1,0,12571.0,0
3809,71,1004,95376,37.680968,-121.446049,0,1,1,1,2,3.0,0,1,1,0,1,1,0,2,0,105.15,7555.0,8357.66,0,37,1,0,0,66664.0,0
3810,72,554,90040,33.994524,-118.149953,0,0,0,1,1,16.0,1,1,1,1,1,1,0,2,0,65.65,4664.5,4724.5,1,32,1,0,0,69755.0,0
3811,13,703,92868,33.787796,-117.875928,0,1,0,1,2,3.0,0,1,1,0,0,0,1,0,0,79.8,973.45,1374.89,1,61,0,0,0,82497.0,0
3812,51,554,90013,34.044639,-118.240413,0,1,1,1,2,9.0,0,0,0,0,1,1,1,0,0,94.65,4812.75,5887.83,1,44,1,0,2,46681.0,0
3813,2,744,95663,38.859093,-121.182872,5,1,0,1,1,29.0,0,0,0,0,0,0,1,0,1,45.85,105.6,116.54,0,43,0,1,0,28587.0,1
3814,20,854,92109,32.787836,-117.232376,4,1,1,1,2,59.0,0,0,1,0,1,0,1,0,0,88.7,1761.45,1872.25,1,20,0,1,1,36921.0,0
3815,18,554,90027,34.127194,-118.295647,4,1,0,1,1,17.0,0,0,0,1,0,0,1,0,1,50.3,908.75,1556.03,0,42,1,1,1,36947.0,0
3816,37,520,95333,37.249377,-120.249581,3,1,1,1,2,59.0,0,1,0,1,1,1,1,1,1,104.5,3778.0,5210.64,1,26,0,1,1,64831.0,0
3817,50,548,90814,33.771612,-118.143866,0,1,1,1,2,22.0,1,1,0,0,0,0,1,0,0,83.4,4113.7,6513.2,0,65,0,0,1,60000.0,0
3818,21,863,95111,37.284265,-121.827673,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.75,452.2,634.48,0,38,0,1,1,41437.0,0
3819,36,868,93954,36.125529,-120.864443,0,1,1,1,2,5.0,0,0,0,0,0,1,1,0,1,85.25,3132.75,4016.19,1,65,1,0,1,57036.0,1
3820,69,135,92233,33.143826,-115.497485,1,1,1,1,2,27.0,1,1,1,1,1,1,0,2,0,114.35,7665.8,10295.73,1,24,1,1,1,50183.0,0
3821,1,854,92126,32.886925,-117.152162,0,1,0,1,2,23.0,0,0,0,0,0,0,1,0,0,70.6,70.6,97.72,0,48,0,0,0,80395.0,0
3822,72,627,91763,34.072121,-117.698319,1,1,1,1,2,12.0,0,1,1,0,1,1,0,1,1,104.45,7459.0,8848.28,1,35,1,0,0,79607.0,0
3823,71,876,90732,33.744119,-118.31448,1,1,1,1,0,76.0,1,1,1,1,1,1,1,2,1,91.05,6293.75,6968.25,0,26,1,0,0,84169.0,0
3824,1,280,96110,41.280341,-120.150381,5,0,0,1,0,2.0,0,0,0,0,1,0,1,0,0,35.75,35.75,35.75,0,47,0,1,1,50501.0,0
3825,5,67,96008,40.722733,-122.109666,0,1,1,1,2,10.0,0,0,0,0,1,1,1,0,2,93.9,486.85,719.1,0,44,0,0,0,85844.0,0
3826,34,554,90041,34.137412,-118.207607,3,1,1,1,2,28.0,0,1,1,0,1,1,1,0,0,106.35,3549.25,4286.71,1,51,0,0,0,78041.0,0
3827,38,857,94103,37.773147,-122.411287,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.05,678.2,2222.52,0,22,0,1,0,27889.0,1
3828,22,213,94519,37.990118,-122.012188,0,1,1,1,2,17.0,0,0,0,0,1,1,1,0,0,95.1,2162.6,2407.9,1,39,0,1,0,42386.0,1
3829,45,531,93247,36.205465,-119.085807,0,1,0,1,1,16.0,1,0,0,0,0,0,1,0,0,50.9,2298.55,3171.1,1,45,0,1,0,36301.0,1
3830,8,691,94561,37.999406,-121.686241,0,1,1,1,2,22.0,0,0,0,0,0,1,1,0,0,84.0,613.4,981.8,0,75,1,1,1,17144.0,0
3831,15,1102,95991,39.02741,-121.614982,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.8,272.95,515.85,0,49,1,0,1,77610.0,0
3832,52,252,95315,37.422961,-120.765493,0,1,1,1,2,23.0,1,0,1,0,1,1,1,0,0,104.2,5568.35,7523.55,1,69,1,1,1,23091.0,1
3833,66,891,90402,34.035849,-118.503508,1,0,0,1,0,9.0,0,1,1,0,1,0,1,1,0,45.55,3027.25,3027.25,0,65,1,1,0,42162.0,0
3834,66,230,95312,37.420273,-120.66527,1,1,1,1,1,5.0,1,1,0,1,0,0,1,1,1,-8.0,4174.35,6582.03,0,72,0,1,1,41580.0,0
3835,32,995,91360,34.214054,-118.88109,0,1,0,1,2,25.0,0,0,0,0,0,1,1,0,1,80.3,2483.05,2549.61,1,71,1,0,0,76005.0,1
3836,12,1042,92083,33.17494,-117.242761,0,1,0,1,1,12.0,0,0,0,0,0,0,1,0,0,45.05,523.1,897.74,0,50,0,1,0,30538.0,0
3837,32,857,94129,37.797526,-122.464531,3,1,0,1,0,19.0,1,1,1,1,0,1,1,0,0,76.3,2404.15,3441.91,0,54,1,0,1,72117.0,0
3838,1,978,93268,35.184837,-119.402525,0,1,0,1,2,22.0,0,0,0,0,0,1,1,0,0,79.6,79.6,98.92,1,40,0,1,1,56551.0,0
3839,60,219,92625,33.600987,-117.862734,0,1,0,1,0,42.0,0,1,1,1,1,1,1,2,0,80.6,4946.7,5786.7,0,26,1,0,1,26887.0,1
3840,37,840,95838,38.646096,-121.442433,0,1,1,1,2,42.0,0,0,0,1,1,1,1,0,0,98.8,3475.55,4612.19,1,27,0,1,1,59666.0,0
3841,9,966,93067,34.420998,-119.60137,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.7,180.7,404.71,1,37,0,1,0,57100.0,1
3842,67,553,94022,37.349546,-122.134356,1,0,0,1,1,17.0,1,0,0,0,1,1,1,2,1,50.9,3281.65,3281.65,1,39,1,1,0,7500.0,1
3843,65,164,90745,33.822295,-118.26411,0,1,0,1,2,20.0,0,0,0,0,0,0,1,1,0,70.95,4555.2,6411.97,1,76,1,1,1,49572.0,1
3844,5,880,93452,35.746484,-121.223355,0,1,0,1,2,16.0,0,1,0,0,0,0,1,0,0,74.65,383.65,547.7,1,58,0,1,0,42207.0,0
3845,16,569,96058,41.769709,-121.92063,0,1,1,1,1,4.0,0,1,0,0,0,0,1,0,0,55.3,875.35,967.99,1,43,0,1,0,36715.0,0
3846,5,894,93460,34.630356,-120.032564,5,1,0,1,1,7.0,0,1,0,0,0,0,1,0,0,51.35,262.3,348.1,1,39,0,0,0,26326.0,0
3847,8,554,90019,34.049841,-118.33846,5,1,1,1,2,42.0,0,0,0,0,0,0,1,0,1,74.6,548.9,559.14,0,21,0,1,1,46098.0,1
3848,71,414,93627,36.520537,-120.118055,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,24.55,1719.15,1908.01,0,30,0,1,1,29672.0,0
3849,57,403,93230,36.29223,-119.622676,0,1,1,1,2,10.0,0,0,0,1,1,0,0,2,1,90.45,5229.8,7053.69,1,34,0,0,0,78420.0,0
3850,4,771,95668,38.833554,-121.498102,0,1,0,1,2,10.0,0,1,1,0,1,1,1,0,1,99.8,442.85,493.57,0,65,0,0,0,74293.0,0
3851,30,490,91941,32.759327,-116.99726,0,1,1,1,2,19.0,0,0,0,0,0,0,1,0,2,77.9,2351.45,2437.25,1,65,1,0,1,55761.0,0
3852,1,836,95975,39.225634,-121.156163,0,1,1,1,2,7.0,0,0,1,0,1,1,1,0,0,101.45,101.45,111.83,1,32,0,1,1,60544.0,0
3853,25,854,92117,32.825086,-117.199424,0,1,0,1,2,5.0,0,1,1,0,1,0,1,0,0,89.15,2257.75,2873.75,0,36,1,0,1,56067.0,0
3854,32,734,91103,34.167465,-118.165327,0,1,1,1,1,3.0,0,1,0,0,0,0,1,0,0,54.2,1739.6,2764.24,0,42,0,1,0,35196.0,0
3855,10,100,92003,33.290907,-117.202895,4,1,0,1,1,25.0,0,1,0,0,1,0,0,0,1,59.65,638.95,743.75,1,36,0,1,1,37070.0,0
3856,12,359,90248,33.876482,-118.284077,4,1,1,1,2,6.0,0,1,0,0,0,1,0,0,0,89.15,1057.55,1544.31,0,52,0,1,0,31056.0,0
3857,14,52,93424,35.186644,-120.728305,4,1,1,1,2,22.0,1,0,0,1,0,0,1,0,2,86.0,1164.05,1832.13,0,53,0,0,1,69063.0,0
3858,19,145,95226,38.233879,-120.861666,0,1,0,1,1,48.0,0,1,0,0,0,1,1,0,1,59.8,1130.85,1288.55,0,20,1,0,1,62010.0,0
3859,41,662,91321,34.370378,-118.504118,2,1,0,1,2,2.0,0,1,0,0,1,1,0,0,0,94.55,3851.45,5796.31,1,65,1,1,0,23661.0,0
3860,69,884,93110,34.437945,-119.77191,1,1,1,1,2,4.0,0,1,1,1,1,1,1,2,0,108.4,7318.2,10690.92,1,69,1,1,1,41658.0,0
3861,69,74,94710,37.872902,-122.303708,1,1,1,1,2,28.0,0,1,0,1,1,1,1,1,0,105.2,7386.05,10461.38,1,48,0,0,0,80763.0,0
3862,2,115,95606,38.809804,-122.241383,0,1,0,1,2,9.0,0,0,0,0,0,0,1,0,0,70.35,139.25,228.79,0,32,0,0,1,65526.0,1
3863,33,854,92117,32.825086,-117.199424,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,24.25,838.5,1167.51,0,49,1,1,0,21645.0,0
3864,12,36,91006,34.137319,-118.029837,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.7,258.35,314.87,1,44,1,0,1,49160.0,0
3865,3,764,94565,38.006047,-121.916834,0,1,1,1,2,21.0,0,0,1,0,0,1,1,0,0,91.85,257.05,388.21,1,53,0,1,0,33812.0,0
3866,11,854,92130,32.957195,-117.202542,4,1,0,1,2,19.0,0,0,0,0,1,0,0,0,0,79.5,868.5,1065.13,1,61,1,0,0,102692.0,1
3867,58,660,91320,34.172071,-118.946262,0,1,1,1,2,26.0,0,1,1,0,0,1,0,1,0,94.3,5610.15,6994.64,0,49,1,1,1,53253.0,0
3868,22,383,94904,37.946617,-122.563571,4,1,0,1,0,11.0,1,0,0,0,0,0,1,0,0,49.8,1049.05,1742.71,0,64,0,0,0,22148.0,0
3869,62,1007,94535,38.265899,-121.939461,2,1,1,1,2,21.0,1,1,0,1,0,1,0,1,0,102.0,6529.25,7140.21,1,63,0,1,1,35860.0,1
3870,7,854,92117,32.825086,-117.199424,0,1,0,1,2,27.0,0,0,0,0,1,0,1,0,0,81.1,576.65,657.71,0,35,1,1,1,53367.0,0
3871,61,857,94103,37.773147,-122.411287,2,1,1,1,1,10.0,0,0,1,0,1,0,1,1,0,65.2,3965.05,6362.96,0,74,1,0,0,83829.0,0
3872,27,554,90064,34.037251,-118.423573,0,1,0,1,0,28.0,1,0,0,1,0,0,1,0,1,53.45,1461.45,1868.88,1,53,0,1,0,43974.0,0
3873,53,157,92008,33.148116,-117.306043,2,1,0,1,2,73.0,0,1,1,0,1,1,1,1,2,100.3,5200.8,5642.29,0,22,0,0,1,70647.0,1
3874,19,713,95966,39.473896,-121.415927,4,1,1,1,1,57.0,1,1,0,1,1,0,1,0,1,75.9,1375.6,1527.98,0,49,0,1,1,50523.0,0
3875,19,863,95127,37.375156,-121.795867,4,1,1,1,2,22.0,0,0,1,1,1,1,1,0,0,103.3,2012.7,2545.46,1,34,1,1,0,19419.0,1
3876,56,554,90031,34.085807,-118.206617,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,24.45,1431.65,3275.73,1,64,1,1,0,45204.0,0
3877,17,863,95134,37.42765,-121.945416,4,1,1,1,2,8.0,0,1,0,0,0,0,1,0,0,80.5,1336.9,2130.97,1,31,1,0,1,66565.0,0
3878,70,636,92557,33.970661,-117.255039,0,1,0,1,2,19.0,1,1,1,1,1,0,1,2,1,101.1,6994.8,10471.7,1,52,1,1,0,27683.0,0
3879,72,550,95650,38.809175,-121.171375,0,0,0,1,1,9.0,1,1,1,1,1,1,1,2,1,64.45,4641.1,4641.1,1,76,1,1,1,51111.0,0
3880,69,857,94124,37.731505,-122.384532,0,1,0,1,0,53.0,1,1,0,1,1,1,1,2,0,80.65,5542.55,8327.39,1,48,1,1,1,45759.0,0
3881,65,927,95567,41.950683,-124.097094,2,1,0,1,1,30.0,1,0,0,1,1,1,1,2,0,74.8,4820.15,7450.7,1,56,1,0,1,62503.0,0
3882,43,174,95306,37.394411,-120.127262,0,1,1,1,2,5.0,0,1,0,1,1,0,1,1,0,94.3,3953.15,4150.52,1,71,1,0,0,70165.0,0
3883,41,291,95317,37.127386,-120.506422,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,19.3,772.4,1644.88,0,34,1,1,0,46053.0,0
3884,46,887,95064,37.007882,-122.065975,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.6,851.2,1590.42,1,59,1,0,1,67384.0,1
3885,61,35,95912,38.982373,-122.047751,0,1,1,1,0,21.0,1,1,0,0,1,1,1,1,0,106.0,6547.7,9411.65,1,52,1,0,0,79419.0,1
3886,19,1105,95595,40.170357,-123.417298,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.95,373.5,736.4,1,58,0,0,0,58398.0,0
3887,68,98,94924,37.943087,-122.72379,0,0,0,1,1,58.0,1,0,1,1,0,0,1,2,1,38.9,2719.2,2719.2,0,21,0,1,1,33629.0,1
3888,52,973,90743,33.728273,-118.085304,2,1,1,1,2,20.0,0,1,1,0,1,0,1,1,1,95.7,4976.15,5400.47,0,53,1,0,2,59809.0,0
3889,24,554,90029,34.089953,-118.294824,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.1,533.9,1393.1,1,56,1,1,1,48918.0,0
3890,33,312,95628,38.652065,-121.25441,0,1,1,1,1,24.0,1,1,0,0,0,0,1,0,1,60.9,2033.85,2551.62,0,38,0,2,0,19485.0,0
3891,3,369,91740,34.119363,-117.855059,0,0,0,1,1,30.0,0,0,0,0,0,0,1,0,0,25.3,77.75,77.75,0,80,0,1,0,18492.0,0
3892,24,840,95842,38.687367,-121.34848,0,1,0,1,2,28.0,0,1,1,0,1,1,1,0,1,99.3,2431.35,3510.39,0,63,1,0,0,41039.0,0
3893,31,643,95041,37.051166,-122.056194,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,21.0,697.7,1001.5,0,60,1,0,1,72504.0,0
3894,67,1072,90603,33.945318,-117.992066,0,1,1,1,2,20.0,1,0,1,0,1,1,1,1,1,107.05,7142.5,9719.99,0,67,1,0,1,57959.0,0
3895,4,443,92251,32.858595,-115.662709,0,1,0,1,0,59.0,1,1,0,1,0,0,1,0,1,60.4,272.15,344.27,0,28,0,1,1,29298.0,0
3896,2,240,94014,37.691561,-122.445202,0,0,0,1,1,11.0,0,0,0,0,0,0,1,0,0,24.35,41.85,41.85,0,79,0,0,0,82460.0,0
3897,22,986,96090,40.021787,-122.127576,0,1,0,1,2,17.0,0,1,0,0,1,1,1,0,1,93.2,2157.3,3180.3,1,50,0,0,0,67786.0,0
3898,66,520,95333,37.249377,-120.249581,0,1,0,1,1,10.0,1,1,1,1,1,1,1,2,0,85.9,5595.3,6097.56,1,42,1,0,1,56796.0,0
3899,2,233,94525,38.049292,-122.228415,0,1,0,1,0,24.0,1,0,1,0,1,0,1,0,0,66.4,94.55,105.69,1,73,0,1,1,31086.0,0
3900,2,25,95222,38.071327,-120.632221,5,1,0,1,0,52.0,1,0,1,0,0,0,1,0,2,55.1,113.35,124.01,1,19,0,1,0,35388.0,0
3901,1,606,95346,38.121601,-120.133915,5,1,0,1,2,3.0,0,0,0,0,1,0,1,0,0,80.25,80.25,113.17,0,34,0,1,1,75702.0,0
3902,71,621,92692,33.60693,-117.644253,0,1,0,1,1,23.0,1,0,1,1,1,1,1,2,1,82.0,5999.85,8713.47,0,40,1,0,0,83715.0,1
3903,20,462,92252,34.167236,-116.281511,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.7,419.4,961.6,1,62,0,1,0,29819.0,1
3904,66,394,93434,34.936,-120.594655,1,1,0,1,0,27.0,0,0,0,1,0,0,1,1,1,49.4,3251.85,6427.11,0,34,1,0,0,160803.0,0
3905,34,1071,96096,40.637105,-121.906949,0,1,1,1,2,4.0,0,0,1,0,1,0,1,0,0,87.45,2874.15,4260.67,0,39,1,0,1,54998.0,0
3906,47,909,93263,35.490705,-119.286833,0,1,0,1,1,11.0,1,0,1,0,1,0,0,1,1,66.05,3021.45,3369.77,0,49,1,0,1,55424.0,0
3907,1,147,96015,41.486953,-120.913975,0,1,0,1,1,69.0,0,0,0,0,0,1,0,0,0,55.25,55.25,154.44,1,21,0,0,1,71232.0,1
3908,69,615,95035,37.441931,-121.878502,0,1,1,1,2,27.0,0,1,1,0,1,1,1,0,0,103.95,7446.9,10013.7,0,42,1,0,1,40548.0,1
3909,70,190,91914,32.688506,-116.938632,0,1,1,1,2,3.0,0,1,1,1,0,0,0,1,0,90.25,6385.95,7423.95,0,38,0,1,0,38683.0,0
3910,17,840,95815,38.608405,-121.449942,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,20.15,353.65,428.11,0,35,0,1,0,22804.0,0
3911,1,1041,93277,36.303793,-119.375646,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.25,19.25,32.06,1,35,0,0,0,71853.0,0
3912,46,357,92841,33.786738,-117.982564,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,24.9,1174.8,2023.5,1,56,1,0,0,82571.0,0
3913,41,830,95765,38.823278,-121.281856,0,1,0,1,2,59.0,1,1,1,1,1,1,1,2,0,111.15,4507.15,5760.93,1,29,0,0,1,77298.0,0
3914,54,408,90716,33.830431,-118.074071,0,1,1,1,2,9.0,0,0,0,1,1,1,1,0,0,100.1,5440.9,7699.72,0,38,0,0,0,53312.0,1
3915,1,854,92126,32.886925,-117.152162,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.9,19.9,65.67,1,46,1,0,2,61923.0,1
3916,8,77,90211,34.063947,-118.383001,0,1,0,1,1,26.0,0,0,0,0,0,1,1,0,1,54.75,438.05,682.29,1,63,0,1,0,64722.0,1
3917,12,479,96050,41.816595,-122.948287,0,1,1,1,2,24.0,0,0,0,0,1,1,0,0,0,94.2,1046.1,1311.71,0,53,0,0,1,53858.0,0
3918,33,451,92604,33.688546,-117.788091,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.15,682.15,1380.43,1,51,0,1,0,28427.0,0
3919,21,554,90071,34.052917,-118.255178,4,1,1,1,2,16.0,1,0,1,0,1,1,1,0,0,103.9,2254.2,2279.61,0,57,1,0,0,81843.0,0
3920,12,893,95405,38.439696,-122.668817,0,1,1,1,2,59.0,0,1,1,0,0,0,1,0,0,84.5,916.9,1404.46,0,28,1,0,0,67430.0,1
3921,1,94,92225,33.674583,-114.71612,0,1,0,1,1,29.0,0,0,0,0,0,0,1,0,0,44.0,44.0,59.66,1,62,0,1,1,38741.0,1
3922,25,122,96013,40.946785,-121.719489,3,1,0,1,2,59.0,0,0,0,1,1,0,1,0,0,85.9,2199.05,2493.8,1,26,1,0,0,81574.0,0
3923,33,368,91205,34.13658,-118.245839,3,1,0,1,0,30.0,1,0,1,0,1,1,1,1,1,74.75,2453.3,4065.35,1,35,1,1,1,41658.0,0
3924,11,703,92865,33.828779,-117.848299,0,1,0,1,1,12.0,0,0,0,1,1,1,1,0,1,70.5,829.3,1353.01,0,38,0,0,0,78468.0,1
3925,47,274,95430,38.445603,-123.063756,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.15,1046.2,1210.23,0,57,0,0,1,47320.0,0
3926,7,863,95132,37.424655,-121.74841,0,0,0,1,1,26.0,0,1,0,1,0,1,1,2,0,44.4,265.8,265.8,1,75,0,1,0,37155.0,0
3927,49,526,93245,36.303666,-119.825657,2,0,0,1,0,58.0,0,0,1,0,0,0,1,0,0,30.2,1453.1,1453.1,1,22,0,0,0,61839.0,0
3928,49,898,94965,37.848641,-122.515692,2,1,1,1,2,22.0,0,1,0,0,1,1,1,0,0,99.05,4853.75,5843.03,1,54,1,2,1,46102.0,0
3929,55,987,92592,33.507255,-117.029473,0,1,1,1,2,4.0,0,0,1,0,0,0,1,0,0,77.75,4458.15,5525.7,0,38,1,0,0,74859.0,1
3930,20,191,95621,38.69549,-121.307864,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.25,375.25,1335.85,0,49,1,1,0,19444.0,0
3931,28,352,93626,37.027663,-119.69056,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,25.7,734.6,1450.56,0,79,1,0,1,87771.0,0
3932,1,213,94520,38.013825,-122.039144,0,1,0,1,2,5.0,0,0,0,0,0,0,1,0,0,69.75,69.75,103.59,1,69,0,1,0,29478.0,0
3933,4,125,95920,39.449794,-121.936372,0,1,0,1,0,3.0,1,1,0,0,0,0,1,0,1,54.7,235.05,262.13,0,36,1,1,0,19329.0,0
3934,42,486,95329,37.666587,-120.411517,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.75,844.45,1613.47,0,24,0,1,0,49494.0,0
3935,1,508,95453,39.080469,-122.955176,0,1,0,1,2,14.0,0,0,0,0,0,0,0,0,0,69.9,69.9,89.26,1,46,0,0,0,48948.0,0
3936,4,857,94103,37.773147,-122.411287,0,1,0,1,1,30.0,0,0,0,0,1,0,1,0,0,56.4,234.85,317.89,1,38,0,1,0,7500.0,1
3937,41,687,93022,34.404544,-119.302118,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,20.45,775.6,1410.28,0,52,0,1,0,17688.0,0
3938,13,120,91506,34.169706,-118.323548,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.95,257.0,469.55,1,42,0,0,1,67445.0,0
3939,50,368,91205,34.13658,-118.245839,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,24.95,1261.45,2376.45,1,33,1,1,1,54414.0,1
3940,1,634,93021,34.312945,-118.858169,0,1,0,1,2,30.0,0,0,0,0,0,0,0,0,0,69.85,69.85,153.3,0,70,0,0,0,51012.0,0
3941,1,893,95407,38.394091,-122.739814,0,1,0,1,1,28.0,0,0,0,0,0,0,1,0,0,45.3,45.3,79.67,1,49,0,0,0,64260.0,0
3942,66,215,95228,37.943954,-120.67108,0,1,1,1,2,30.0,0,1,1,0,1,1,1,1,0,104.9,6891.45,9490.53,0,67,1,0,2,63915.0,1
3943,10,92,92316,34.059722,-117.39104,4,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,24.8,223.9,568.6,1,61,0,0,1,68118.0,1
3944,2,419,90254,33.86532,-118.396336,5,1,1,1,2,18.0,0,0,1,0,0,0,1,0,0,79.2,172.85,208.31,0,78,1,0,0,65275.0,0
3945,1,847,95249,38.196497,-120.61689,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,19.65,19.65,43.06,1,21,1,0,1,67911.0,0
3946,2,304,91316,34.150354,-118.518292,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.35,35.1,40.02,0,57,0,0,1,62535.0,0
3947,1,993,92274,33.53604,-116.119222,5,1,0,1,2,17.0,0,0,1,0,0,0,0,0,0,75.3,75.3,130.39,0,80,0,1,0,42394.0,1
3948,16,306,92027,33.141265,-116.967221,0,1,1,1,2,16.0,0,0,0,0,1,1,1,0,0,96.15,1529.2,2149.2,0,76,0,1,1,38200.0,0
3949,27,571,96119,41.042003,-120.506086,0,1,0,1,2,53.0,1,1,0,0,0,0,1,1,1,80.65,2209.75,2633.92,1,47,1,0,1,47958.0,0
3950,58,783,93257,36.008958,-118.891593,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.3,1131.5,2828.0,1,58,0,1,0,32880.0,1
3951,3,818,94801,37.945288,-122.383941,5,1,1,1,2,27.0,0,0,0,0,1,1,1,0,0,94.6,279.55,376.48,1,70,1,0,0,84906.0,0
3952,8,854,92124,32.827238,-117.089287,5,1,0,1,0,16.0,0,1,0,1,1,0,1,0,0,65.45,554.45,853.41,0,36,0,0,1,78353.0,0
3953,71,1085,95694,38.578604,-122.024579,1,1,1,1,2,28.0,0,1,1,0,1,1,1,1,0,105.7,7472.15,9538.96,1,52,1,1,1,70829.0,1
3954,9,148,91303,34.19829,-118.602203,5,1,1,1,2,5.0,0,0,0,0,1,0,0,0,0,85.35,754.65,932.54,0,63,1,0,1,79803.0,0
3955,28,854,92109,32.787836,-117.232376,3,1,1,1,2,20.0,0,0,0,1,1,1,1,0,1,101.3,2812.2,3272.24,0,67,1,0,0,77457.0,1
3956,3,303,92024,33.054579,-117.25665,0,1,1,1,2,29.0,0,0,0,0,0,0,1,0,1,75.15,216.75,261.81,0,33,1,1,1,59354.0,0
3957,22,893,95409,38.468893,-122.580539,0,1,0,1,2,52.0,0,1,0,0,0,1,1,0,2,84.3,1855.65,2495.19,0,25,0,0,0,79205.0,0
3958,63,552,93440,34.758699,-120.275839,0,1,0,1,2,17.0,1,1,1,1,1,1,1,2,1,-10.0,7049.75,7877.57,1,36,0,1,0,30560.0,0
3959,34,554,90002,33.949255,-118.246978,0,1,0,1,1,16.0,1,0,1,0,0,0,1,1,2,56.95,1889.5,2470.56,1,46,0,0,1,53700.0,1
3960,46,118,93427,34.631362,-120.238218,2,1,1,1,2,73.0,1,0,0,0,1,0,1,0,1,89.15,4245.55,5982.05,1,21,0,0,1,46149.0,0
3961,15,863,95120,37.186141,-121.843554,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.75,297.3,894.9,0,54,0,0,0,72025.0,0
3962,58,942,90280,33.944624,-118.192615,0,1,0,1,2,76.0,1,1,0,0,1,1,1,1,1,99.25,5846.65,8111.55,0,20,1,0,0,55956.0,0
3963,44,854,92127,33.017518,-117.118456,0,0,0,1,0,59.0,1,1,1,1,0,1,1,2,1,54.05,2375.2,2327.75,1,19,1,0,1,57959.0,0
3964,1,12,91803,34.074736,-118.145959,5,1,0,1,2,18.0,0,0,0,0,0,0,0,0,0,70.0,70.0,99.15,1,41,1,0,1,61014.0,0
3965,22,63,95524,40.825486,-124.049485,0,1,1,1,2,17.0,1,0,0,0,1,1,1,0,0,100.75,2095.0,2885.46,1,51,0,0,2,62204.0,0
3966,20,546,93437,34.757477,-120.550507,0,0,0,1,1,10.0,0,0,0,0,0,0,1,0,0,24.45,482.8,482.8,0,44,1,0,1,58512.0,0
3967,8,359,90249,33.90139,-118.315697,5,1,0,1,1,18.0,1,1,0,0,0,0,1,0,1,54.65,482.25,792.49,0,62,1,0,1,75903.0,0
3968,24,101,95415,39.025867,-123.381544,0,1,1,1,2,53.0,0,1,1,0,0,0,1,1,0,83.15,2033.05,3027.85,0,60,1,0,1,46097.0,1
3969,1,949,93675,36.719141,-119.202677,5,1,0,1,2,23.0,0,0,1,0,1,0,1,0,0,85.45,85.45,108.42,0,48,0,0,0,30093.0,0
3970,72,652,95554,40.267158,-123.805913,1,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.45,1866.45,2352.45,0,39,0,1,1,74881.0,0
