customer_id,city,zip_code,latitude,longitude,offer,phone_service,multiple_lines,internet_service,internet_type,gigabits_used,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,unlimited_data,contract,payment_method,monthly_charge,total_charges,gender,age,married,kidhome,teenhome,income,churn,CLV,total_services_used
3253,325,93015,34.408161,-118.865111,1,1,1,1,1,5.0,1,0,1,1,0,1,1,2,1,74.8,5315.8,1,34,1,0,0,85683.0,0,412678.0,6
3254,750,95559,40.184094,-123.745487,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,23.95,1713.1,1,57,0,2,0,24434.0,0,224088.53999999998,1
3255,475,96143,39.246654,-120.029273,0,1,1,1,2,23.0,0,1,1,0,1,0,1,0,1,96.35,3915.4,0,51,1,0,1,47352.0,0,203688.0,5
3256,812,95470,39.298065,-123.25211,0,1,0,1,2,3.0,0,1,1,1,1,1,1,0,0,102.8,2110.15,0,52,1,0,1,62187.0,0,51664.619999999995,7
3257,690,94609,37.834341,-122.26437,4,1,1,1,2,17.0,1,1,0,0,0,1,0,0,0,95.15,1789.25,0,64,0,0,0,82326.0,0,48141.82000000001,5
3258,234,95313,37.435664,-121.049056,4,1,0,1,2,19.0,1,0,1,0,1,0,1,0,2,87.9,1500.5,1,32,1,0,0,18100.0,1,34836.840000000004,5
3259,785,94028,37.369709,-122.215844,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.05,20.05,1,42,0,0,0,62187.0,0,23.28,1
3260,854,92121,32.898613,-117.202937,0,1,1,1,0,20.0,0,0,0,0,0,1,1,0,0,62.05,118.3,1,44,0,0,1,55239.0,1,385.76,3
3261,857,94133,37.802071,-122.411004,3,0,0,1,1,7.0,1,0,1,1,1,1,1,2,0,59.55,2016.3,0,52,1,0,1,77610.0,0,66537.9,6
3262,966,93067,34.420998,-119.60137,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.3,19.3,1,61,0,0,0,74004.0,0,68.5,1
3263,554,90064,34.037251,-118.423573,2,1,0,1,0,16.0,1,1,1,1,0,1,1,1,1,74.85,4456.35,0,72,1,0,1,59481.0,1,443421.0,7
3264,409,90250,33.914775,-118.348083,0,1,1,1,2,17.0,0,1,1,1,1,1,1,2,1,109.75,7758.9,1,53,1,0,0,84117.0,0,677613.6,7
3265,845,95563,40.89866,-123.539754,0,1,0,1,0,3.0,0,0,0,0,0,0,0,0,1,45.0,96.45,1,44,0,0,1,47352.0,0,321.9,2
3266,554,90046,34.108455,-118.362081,2,1,1,1,1,17.0,1,1,1,1,1,0,1,2,1,79.85,4861.45,0,36,0,0,0,66835.0,0,357153.93,7
3267,263,96023,41.949216,-122.050062,4,1,1,1,1,4.0,1,1,0,1,0,0,1,0,0,67.25,832.3,1,54,0,0,0,22634.0,0,16582.800000000003,5
3268,690,94605,37.758019,-122.138678,0,1,0,1,2,20.0,1,0,1,1,0,0,0,0,0,87.6,2724.25,0,56,0,0,1,65324.0,0,125945.87,5
3269,748,95558,40.274302,-124.210902,1,1,1,1,0,27.0,1,1,1,1,1,1,1,2,1,89.9,6457.15,1,57,1,0,1,71819.0,1,616392.18,8
3270,498,92651,33.570023,-117.773669,0,1,1,1,2,17.0,1,1,1,0,1,0,1,1,0,101.9,5265.5,1,80,1,1,1,47472.0,1,299500.0,6
3271,243,93522,36.319181,-117.593053,2,0,0,1,1,7.0,1,1,0,0,0,1,1,2,0,46.2,2431.95,1,51,0,0,1,34377.0,1,131325.3,4
3272,62,93604,37.458367,-119.345011,0,1,0,1,1,23.0,0,0,0,1,0,0,1,0,0,52.2,52.2,0,41,0,1,2,93404.0,0,86.24,3
3273,77,90212,34.062095,-118.401508,0,1,1,1,1,3.0,1,0,0,0,0,0,1,2,0,55.6,580.8,0,73,0,1,0,24884.0,0,6561.61,3
3274,485,91214,34.239636,-118.245259,0,1,0,1,1,48.0,0,1,1,1,1,0,1,1,0,70.95,3250.45,1,19,1,1,1,52107.37719046251,1,199248.28,6
3275,799,90275,33.753146,-118.367459,0,1,1,1,2,28.0,0,0,1,1,1,1,1,2,0,107.6,6912.7,1,54,1,0,1,59481.0,0,561666.6799999999,6
3276,360,95543,41.867908,-123.794144,2,1,1,1,2,26.0,0,0,0,0,1,0,1,1,0,86.9,4939.25,1,45,0,1,0,24072.0,0,398761.17000000004,3
3277,946,93962,36.624641,-121.647195,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,19.8,342.3,1,39,1,0,1,21994.0,0,20799.72,1
3278,761,92268,34.201108,-116.593456,1,1,1,1,2,42.0,0,1,1,1,0,1,1,2,0,98.7,6858.9,1,23,1,1,1,46463.0,0,701799.0,6
3279,237,93615,36.497895,-119.285484,0,1,1,1,2,48.0,0,1,0,0,1,1,1,0,1,99.85,1992.55,0,24,0,1,0,24645.0,0,52806.810000000005,5
3280,854,92130,32.957195,-117.202542,0,1,0,1,1,2.0,0,0,0,0,0,0,1,0,0,45.05,770.6,1,68,0,0,0,35701.0,0,24928.97,2
3281,854,92102,32.716007,-117.117462,0,1,1,1,2,12.0,0,1,1,0,1,0,1,0,0,95.55,3930.6,0,66,1,0,1,50737.0,0,205463.15999999997,5
3282,200,95425,38.801936,-122.938935,4,1,0,1,2,20.0,0,0,1,1,0,0,1,1,0,79.2,1742.45,0,49,1,0,0,82072.0,0,42990.36,4
3283,1031,95252,38.156971,-120.849231,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.55,61.05,0,60,0,1,1,35946.0,0,551.97,1
3284,857,94105,37.789168,-122.395009,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.95,170.9,0,26,0,0,1,46891.0,1,4302.88,1
3285,690,94606,37.792489,-122.244314,0,1,0,1,1,22.0,0,0,1,0,0,1,1,0,0,57.45,990.85,1,53,1,0,0,68462.0,1,18478.8,4
3286,451,92606,33.703976,-117.824172,0,1,1,1,2,28.0,0,0,1,0,0,1,1,0,0,88.55,179.25,0,68,0,0,0,77598.0,0,444.78,4
3287,393,93433,35.120833,-120.61843,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.2,34.75,1,22,1,0,1,77027.0,0,223.14,1
3288,877,94964,37.942551,-122.491642,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.6,967.9,0,66,0,0,0,92491.0,0,172806.36000000002,1
3289,957,95206,37.902422,-121.440029,0,1,1,1,1,23.0,1,0,0,0,1,1,1,1,0,75.9,1549.75,1,42,1,0,1,40344.0,0,46458.3,5
3290,974,96130,40.559177,-120.612113,0,0,0,1,1,42.0,0,0,1,1,1,1,0,0,0,54.55,2978.3,1,30,1,0,1,46757.0,0,166556.5,5
3291,337,95631,39.031876,-120.811141,0,1,1,1,0,7.0,1,1,1,1,1,1,0,2,1,89.75,6367.2,0,64,0,1,1,32889.0,0,598101.0,8
3292,351,93702,36.739385,-119.753649,3,1,0,1,1,6.0,0,0,1,1,0,0,0,0,0,55.25,1715.65,1,60,0,0,0,66000.0,1,54965.479999999996,4
3293,481,95645,38.875508,-121.765866,1,0,0,1,0,85.0,1,0,1,1,1,0,1,1,0,49.35,3321.35,1,30,0,1,0,2447.0,0,222530.44999999998,5
3294,399,95322,37.147198,-121.120161,5,1,0,1,2,30.0,0,0,0,0,0,0,1,0,0,70.1,70.1,0,58,0,0,1,61823.0,0,116.27,2
3295,306,92025,33.081478,-117.033814,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,2,19.6,390.4,1,43,0,0,0,70116.0,0,15611.609999999999,1
3296,481,95645,38.875508,-121.765866,0,1,0,1,2,52.0,0,0,0,0,0,0,1,0,0,69.25,1554.0,0,19,1,1,0,15253.0,0,49729.240000000005,2
3297,953,91381,34.364153,-118.615583,0,1,1,1,2,5.0,0,0,0,0,0,1,1,0,1,84.8,906.85,0,78,0,0,0,67023.0,0,10471.45,3
3298,133,93207,35.865795,-118.69759,5,1,0,1,1,15.0,0,0,0,0,0,0,1,2,0,45.2,45.2,1,73,0,1,1,45207.0,0,94.54,2
3299,150,91351,34.422519,-118.420717,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,25.85,1872.2,1,36,1,1,0,34596.0,1,321165.36,1
3300,123,95527,40.854512,-123.450097,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,25.6,917.15,0,57,1,1,1,47139.0,1,60880.74,1
3301,982,91356,34.157137,-118.548511,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,20.0,540.05,0,23,1,1,0,32892.0,1,38973.97,1
3302,883,92707,33.714829,-117.872941,0,1,1,1,2,7.0,0,1,0,0,1,1,0,1,1,100.3,5614.45,1,50,1,0,0,70321.0,0,402015.60000000003,5
3303,285,92019,32.785165,-116.862648,0,1,1,1,1,15.0,1,1,0,1,0,0,1,0,1,64.4,316.9,1,42,1,0,0,79244.0,0,2018.75,5
3304,758,94564,37.996462,-122.293716,0,0,0,1,1,30.0,1,0,1,0,0,0,1,0,1,33.6,550.35,1,53,0,1,1,42231.0,0,9906.300000000001,3
3305,887,95060,36.993451,-122.098858,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,20.0,417.65,0,21,1,1,1,38179.0,0,23598.4,1
3306,575,90263,34.037037,-118.705803,5,1,0,1,0,30.0,0,0,0,0,0,1,1,0,0,79.6,195.05,0,80,0,1,1,57954.0,0,517.74,3
3307,113,94005,37.684694,-122.40712,0,1,1,1,2,12.0,0,0,1,0,1,1,1,2,0,99.7,4634.35,1,33,0,0,0,58138.0,0,256214.24999999997,5
3308,778,91767,34.083086,-117.737997,0,1,1,1,2,3.0,0,1,0,1,1,1,1,1,0,107.05,2172.05,1,68,1,1,0,42081.0,1,54465.0,6
3309,733,93648,36.622237,-119.521126,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,20.0,599.3,0,30,0,0,0,72354.0,0,44653.33,1
3310,137,96014,41.388397,-122.794636,2,1,1,1,1,14.0,0,1,0,1,1,1,1,2,2,79.6,4024.2,0,39,0,0,2,67433.0,0,322335.0,6
3311,538,93544,34.500091,-117.765862,4,0,0,1,1,52.0,0,0,0,0,1,0,1,0,1,35.8,363.15,0,22,0,0,1,52107.37719046251,0,3994.6499999999996,2
3312,1018,95383,38.107441,-120.230625,1,1,1,1,0,59.0,1,1,1,1,1,1,1,2,1,91.95,6614.9,1,21,1,1,1,28087.0,0,616759.2000000001,8
3313,502,92352,34.2565,-117.19335,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.65,100.9,1,52,0,0,1,56067.0,0,1163.4,1
3314,631,91754,34.050322,-118.147037,0,1,1,1,2,6.0,0,1,1,0,0,0,1,0,0,84.8,3862.55,0,54,0,0,1,55239.0,0,247721.31999999998,4
3315,218,92881,33.833686,-117.513063,0,1,1,1,0,23.0,1,0,1,1,1,1,1,2,1,-10.0,6094.25,1,35,1,0,0,21024.0,0,501385.68,7
3316,282,92242,34.137742,-114.36514,0,1,1,1,2,46.0,1,0,0,1,0,1,1,0,0,95.4,4445.3,1,28,0,1,0,64722.0,1,222936.0,5
3317,535,95953,39.258746,-121.77697,2,1,1,1,1,23.0,1,1,0,0,1,0,0,0,0,70.35,3454.6,1,69,0,0,1,62772.0,1,240805.00000000003,5
3318,1022,94587,37.59485,-122.051521,5,1,0,1,1,48.0,0,0,0,0,0,1,0,0,2,55.55,55.55,1,23,0,2,0,26751.0,0,118.87,3
3319,863,95123,37.238758,-121.828375,0,0,0,1,1,57.0,0,0,0,0,0,0,1,0,0,24.75,24.75,1,56,0,1,1,34587.0,0,24.75,1
3320,562,95457,38.925545,-122.549083,0,0,0,1,1,24.0,1,0,1,1,1,1,1,1,1,60.7,2234.55,1,59,1,0,1,79761.0,1,80443.8,6
3321,112,95526,40.372532,-123.525626,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.25,144.35,1,31,1,0,0,38410.0,0,2969.47,1
3322,162,96140,39.227434,-120.091806,0,1,1,1,2,27.0,0,0,1,0,1,1,1,0,0,98.35,2515.3,1,55,0,1,0,42618.0,0,92552.72,5
3323,554,90039,34.110845,-118.259595,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,2,20.15,804.85,0,33,0,0,0,53312.0,1,45570.0,1
3324,554,90022,34.02381,-118.156582,0,1,1,1,1,18.0,1,1,1,1,0,0,1,2,1,72.1,5016.65,1,39,1,2,0,71427.0,1,581778.0,6
3325,743,94951,38.325599,-122.642352,0,1,1,1,0,20.0,0,0,1,1,1,1,1,2,1,79.8,5034.05,1,51,1,0,0,48240.0,0,357112.98,6
3326,338,95436,38.499302,-122.92444,5,1,0,1,2,23.0,1,0,0,1,0,0,1,0,0,80.15,194.55,0,49,1,0,0,76630.0,0,495.42,4
3327,599,92254,33.543835,-115.993906,2,1,1,1,2,29.0,1,0,1,0,1,0,1,1,0,95.4,5812.0,1,59,1,2,1,35688.0,0,368268.0,5
3328,816,92376,34.109775,-117.378904,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,19.3,890.5,0,24,1,0,1,73803.0,1,47508.54,1
3329,854,92111,32.805518,-117.169052,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.5,20.5,1,22,0,1,0,37126.0,0,40.35,1
3330,554,90037,34.002642,-118.287596,3,1,0,1,1,71.0,1,1,0,1,1,1,1,0,1,79.0,1902.0,1,28,0,0,1,34109.0,1,52268.75,7
3331,863,95132,37.424655,-121.74841,0,1,1,1,2,22.0,0,0,0,0,0,0,1,0,0,75.65,302.35,0,36,0,0,0,81320.0,0,1585.4,2
3332,449,94937,38.099323,-122.945723,0,1,1,1,1,14.0,0,0,0,0,0,0,1,0,1,50.1,50.1,0,47,0,1,0,24570.0,1,96.59,2
3333,365,95020,37.03889,-121.528955,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,2,19.6,727.8,0,77,1,1,0,14045.0,0,61632.75,1
3334,725,94304,37.386978,-122.177746,0,1,1,1,0,17.0,0,0,0,0,0,1,1,0,0,84.6,360.1,0,68,0,0,0,62981.0,0,1547.28,3
3335,361,96034,41.411315,-122.697236,0,1,0,1,0,18.0,0,1,1,0,1,1,1,2,0,75.4,5480.25,1,43,1,1,0,20425.0,0,613135.4400000001,6
3336,78,96009,41.083464,-121.107929,1,1,1,1,2,73.0,0,1,1,0,1,1,1,1,0,105.7,6816.95,0,23,1,1,1,63516.0,1,571025.5900000001,6
3337,788,95469,39.408634,-123.045516,0,1,1,1,1,13.0,0,1,0,1,1,1,1,1,0,80.1,4693.2,0,34,1,1,1,80982.0,0,347458.67,6
3338,548,90822,33.778436,-118.118648,5,1,0,1,2,15.0,0,0,0,0,0,0,1,0,0,70.4,70.4,1,40,0,0,1,47111.0,1,100.03,2
3339,863,95134,37.42765,-121.945416,0,1,1,1,2,11.0,1,1,0,0,0,1,1,0,0,94.1,4107.3,0,33,1,0,1,59432.0,0,268102.42,5
3340,652,95554,40.267158,-123.805913,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,2,19.45,19.45,0,54,1,0,1,50737.0,0,48.18,1
3341,840,95831,38.494832,-121.529447,0,1,0,1,2,42.0,0,0,0,0,0,0,0,0,0,70.4,281.0,0,19,0,1,0,37509.0,0,2061.92,2
3342,1036,93003,34.279221,-119.221437,5,1,0,1,0,69.0,1,1,1,1,0,0,1,0,2,65.0,663.05,0,20,1,0,0,94384.0,1,6481.8,6
3343,809,90277,33.830453,-118.384565,3,1,0,1,2,21.0,0,1,1,0,0,0,0,0,0,82.05,2570.2,1,32,1,0,0,66664.0,0,86277.0,4
3344,999,94971,38.240769,-122.901041,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.45,232.1,0,42,0,1,0,83033.0,0,10842.0,1
3345,316,92028,33.362575,-117.299644,5,1,0,1,2,52.0,0,1,0,0,0,0,1,0,0,74.75,144.8,1,19,0,0,1,64795.0,0,463.84,3
3346,458,96114,40.294034,-120.512622,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,19.05,637.55,1,64,1,0,1,52614.0,0,29368.5,1
3347,499,92653,33.606899,-117.717854,0,0,0,1,1,22.0,0,0,0,1,0,0,1,1,1,30.25,368.85,0,48,1,0,1,71866.0,1,4426.200000000001,2
3348,658,93254,34.956577,-119.750142,0,1,0,1,2,15.0,1,1,1,1,1,1,1,2,1,110.1,6705.7,1,46,1,0,0,85072.0,1,435080.52,8
3349,554,90057,34.061918,-118.277939,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,23.55,1173.35,1,39,1,1,0,17487.0,1,83646.24,1
3350,898,94965,37.848641,-122.515692,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,20.15,20.15,1,25,1,0,1,67267.0,1,38.78,1
3351,541,95242,38.128087,-121.4078,1,1,1,1,1,24.0,1,1,1,1,0,1,1,2,0,82.7,5831.2,0,72,1,0,0,74165.0,0,603203.93,7
3352,334,92339,34.067699,-116.903891,2,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,2,24.4,1417.9,0,20,1,1,0,25410.0,0,161246.78999999998,1
3353,684,93645,37.140104,-119.657092,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,0,20.05,94.15,1,65,0,0,1,65968.0,0,1224.25,1
3354,857,94132,37.722302,-122.491129,0,0,0,1,1,15.0,0,1,1,1,1,1,0,1,0,59.9,2816.65,1,80,1,1,0,7500.0,1,136465.9,6
3355,194,94517,37.881842,-121.848111,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.2,20.2,1,45,0,0,0,72159.0,1,31.45,1
3356,1013,95379,37.939768,-120.188002,2,1,1,1,2,17.0,1,0,1,1,1,1,1,1,1,110.85,5275.8,1,42,1,0,0,48948.0,0,289746.07,7
3357,619,95553,40.210895,-123.86,2,1,1,1,2,5.0,0,0,1,0,1,1,1,1,0,99.5,5961.1,1,33,1,0,1,52614.0,0,389160.45999999996,5
3358,854,92122,32.85723,-117.209774,5,1,1,1,2,11.0,0,1,0,0,0,0,0,0,0,81.0,371.65,0,68,1,0,1,74806.0,1,2887.0499999999997,3
3359,375,93926,36.52588,-121.396719,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.8,457.3,1,63,0,1,0,36075.0,0,42783.0,1
3360,778,91768,34.067932,-117.785168,0,1,0,1,1,26.0,1,1,0,0,1,0,1,0,1,65.1,2586.0,0,32,0,2,1,33590.0,1,121936.0,5
3361,546,93436,34.601055,-120.382917,5,1,0,1,1,16.0,1,1,0,1,0,0,0,0,0,60.0,60.0,0,64,0,0,1,61223.0,0,113.48,5
3362,374,93117,34.489983,-120.091246,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,20.25,174.7,1,22,1,0,0,62847.0,1,3664.5699999999997,1
3363,251,93215,35.772244,-119.209689,2,1,1,1,2,47.0,1,1,0,0,1,1,1,1,1,103.25,5037.55,0,24,1,0,0,75261.0,0,256455.84,6
3364,854,92122,32.85723,-117.209774,5,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,19.9,19.9,0,59,0,0,0,41039.0,0,56.53,1
3365,26,92305,34.1678,-116.86433,0,0,0,1,1,17.0,1,0,0,0,0,0,1,0,0,29.6,346.45,0,32,1,1,1,23091.0,0,3511.31,2
3366,377,91344,34.291273,-118.505104,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,0,19.45,159.2,1,28,0,0,1,57811.0,0,1398.4,1
3367,125,95920,39.449794,-121.936372,3,1,1,1,2,2.0,0,0,0,1,1,1,1,0,0,99.55,3734.25,0,75,0,0,1,64474.0,0,210332.65999999997,5
3368,703,92868,33.787796,-117.875928,3,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,20.8,635.9,1,44,1,1,0,21355.0,0,71542.46,1
3369,195,95422,38.965804,-122.631779,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.2,387.4,1,32,1,0,1,63684.0,1,18804.3,1
3370,891,90404,34.026334,-118.474222,0,1,1,1,2,25.0,1,1,1,1,1,1,1,2,0,113.65,7714.65,0,77,1,0,2,50387.0,0,711731.3,8
3371,134,92320,33.982787,-117.057627,5,1,0,1,2,13.0,0,0,0,0,0,0,1,0,0,68.95,68.95,0,64,1,0,1,56067.0,1,90.6,2
3372,539,95237,38.166791,-121.14207,5,1,0,1,2,46.0,0,0,0,0,0,1,1,0,0,79.9,324.3,1,27,0,1,0,27190.0,1,1986.16,3
3373,677,92258,33.906496,-116.569499,2,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.65,1020.75,0,25,0,1,1,58275.0,0,101090.16,1
3374,591,90270,33.988572,-118.186565,3,1,0,1,1,30.0,1,0,0,0,1,0,1,1,0,62.15,2215.45,0,51,1,0,1,41154.0,0,107590.0,4
3375,916,91423,34.146957,-118.432138,0,1,1,1,2,2.0,0,0,0,1,0,1,1,0,1,89.9,2723.15,1,62,0,1,1,25959.0,0,110467.5,4
3376,272,93218,35.846067,-119.004073,5,1,1,1,2,4.0,0,0,0,1,0,1,0,0,0,90.25,743.75,0,54,1,1,1,54198.0,0,6582.32,4
3377,1087,93669,37.287758,-119.548156,0,0,0,1,1,29.0,0,0,0,0,0,0,1,0,0,25.15,99.95,0,55,1,1,0,33955.0,0,399.8,1
3378,567,90262,33.923573,-118.200669,4,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,1,1,19.3,185.2,0,25,0,0,0,68126.0,1,6394.0,1
3379,13,92656,33.571259,-117.731917,0,1,1,1,2,52.0,1,1,1,1,0,1,1,1,1,104.9,7537.5,1,22,1,0,1,73538.0,0,756177.1199999999,7
3380,554,90044,33.952714,-118.292061,5,1,0,1,0,20.0,0,0,0,0,0,0,1,0,0,44.7,93.7,1,72,0,1,0,21645.0,0,353.12,2
3381,548,90810,33.819814,-118.222416,4,1,1,1,2,11.0,0,1,0,0,0,0,1,0,0,-7.0,1676.95,0,51,0,0,1,57912.0,1,56259.61,3
3382,554,90034,34.030578,-118.399613,0,1,0,1,2,22.0,0,1,1,1,1,1,1,1,0,103.4,5236.4,1,38,1,1,0,41335.0,1,352345.0,7
3383,987,92592,33.507255,-117.029473,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,19.85,1326.35,0,43,1,0,0,83151.0,1,179061.28999999998,1
3384,201,93612,36.814539,-119.711868,4,1,1,1,2,19.0,0,1,0,0,0,0,1,0,1,81.0,818.05,0,46,0,0,1,50611.0,0,13130.5,3
3385,923,92676,33.782346,-117.635263,3,1,1,1,2,82.0,0,1,0,0,1,1,1,0,0,100.2,2983.8,0,21,0,0,1,65685.0,0,100071.0,5
3386,317,93223,36.29878,-119.201028,3,1,1,1,2,47.0,0,1,0,0,0,0,1,0,0,80.15,2265.25,1,29,1,0,0,76045.0,0,87583.48,3
3387,256,92241,33.832799,-116.250973,0,1,1,1,2,5.0,1,0,0,0,0,0,1,0,0,79.15,1520.9,0,69,0,0,1,34053.0,0,35146.0,3
3388,51,95224,38.208336,-120.339938,0,0,0,1,1,8.0,0,0,0,0,0,0,1,0,1,25.15,476.8,1,32,0,0,0,65487.0,0,8582.4,1
3389,135,92233,33.143826,-115.497485,0,1,1,1,2,82.0,1,0,0,0,1,0,1,0,0,89.6,2901.8,0,25,1,2,1,22574.0,0,142511.36,4
3390,533,95456,39.245911,-123.77214,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,20.1,1326.25,0,25,1,0,0,34824.0,0,209797.19999999998,1
3391,554,90021,34.029043,-118.239504,0,1,1,1,2,22.0,0,1,1,0,1,1,0,2,0,103.75,7346.2,1,38,1,0,0,79632.0,0,623822.4,6
3392,840,95831,38.494832,-121.529447,0,1,1,1,2,4.0,0,1,1,0,0,0,1,0,0,84.45,1058.6,0,60,0,0,0,84169.0,0,17459.52,4
3393,74,94704,37.871416,-122.246597,5,1,1,1,2,29.0,0,0,1,0,1,1,1,0,0,100.6,819.4,1,75,0,1,0,52107.37719046251,0,9144.0,5
3394,351,93705,36.78724,-119.827813,3,1,1,1,2,22.0,0,0,0,0,0,1,1,0,0,84.8,2043.45,1,64,0,0,1,58494.0,0,56279.99999999999,3
3395,857,94127,37.736535,-122.45732,0,1,0,1,2,22.0,1,1,0,0,0,0,1,1,0,81.7,1820.9,0,77,0,1,0,22701.0,0,50742.56,4
3396,863,95148,37.339533,-121.777179,0,1,0,0,2,26.189958310676094,0,0,0,0,0,0,1,2,0,20.25,835.5,1,49,1,1,0,23331.0,0,115794.0,1
3397,595,96057,41.251322,-122.105209,2,0,0,1,1,8.0,1,1,1,1,0,0,1,1,1,43.7,2696.55,0,59,0,0,1,67445.0,0,164489.55000000002,5
3398,648,94041,37.388349,-122.075299,0,1,0,1,1,73.0,0,0,0,1,1,1,1,1,1,72.1,2495.15,1,23,0,1,0,38175.0,0,99715.0,5
3399,684,93645,37.140104,-119.657092,2,1,0,1,2,15.0,0,1,0,0,0,0,1,0,1,74.8,2971.7,0,50,0,1,1,51148.0,0,148580.0,3
3400,641,95039,36.863303,-121.781632,0,1,1,1,2,23.0,0,0,0,0,1,0,1,0,0,86.05,86.05,1,66,1,2,1,46102.0,1,124.83,3
3401,554,90032,34.078821,-118.177576,0,1,1,1,0,69.0,1,0,1,1,1,1,0,2,0,83.3,6042.7,0,28,1,1,1,58597.0,0,567738.72,7
3402,911,96087,40.617614,-122.512861,0,1,1,1,2,28.0,1,1,0,1,1,1,1,1,1,110.6,7210.85,0,70,1,1,0,17117.0,0,669235.38,7
3403,368,91208,34.195386,-118.238508,4,1,0,1,1,18.0,0,1,0,0,0,0,1,0,1,51.8,1023.85,1,45,0,1,2,75283.0,0,22053.0,3
3404,448,90301,33.956445,-118.358634,4,1,1,1,2,69.0,0,1,0,0,0,0,1,0,1,79.95,1267.95,0,30,1,1,0,24594.0,0,33048.8,3
3405,554,90014,34.043144,-118.251977,0,1,1,1,0,8.0,0,0,0,0,1,1,0,0,0,96.05,4399.5,0,57,0,1,0,49854.0,0,219133.87999999998,4
3406,743,94951,38.325599,-122.642352,1,1,1,1,2,2.0,1,1,1,0,1,1,1,2,0,112.4,8046.85,0,80,1,1,0,36038.0,1,658325.52,7
3407,482,95550,40.7666,-123.80458,4,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,0,1,24.1,439.2,1,62,0,0,1,47111.0,0,13572.080000000002,1
3408,647,95246,38.264262,-120.515133,0,1,0,1,2,15.0,1,0,0,0,1,1,1,0,1,94.65,2649.15,1,43,1,0,0,18690.0,1,110877.44,5
3409,732,92267,34.273872,-114.192901,0,1,1,1,2,5.0,0,1,1,0,1,1,1,1,0,103.15,6792.45,1,65,1,1,0,24480.0,1,511855.5,6
3410,225,95311,37.722127,-120.110174,0,1,1,1,2,20.0,1,1,0,0,0,0,1,0,0,83.85,5588.8,1,66,1,0,1,45068.0,0,576005.7000000001,4
3411,179,95307,37.553469,-120.952825,3,1,0,1,1,15.0,0,0,0,1,0,0,1,2,0,49.8,1971.15,1,59,0,1,0,33235.0,0,82852.38,3
3412,554,90032,34.078821,-118.177576,0,1,1,0,2,26.189958310676094,0,0,0,0,0,0,1,2,1,-7.0,1849.2,0,56,1,0,0,88347.0,0,340398.72000000003,1
3413,1002,90504,33.867257,-118.330794,2,0,0,1,0,23.0,1,0,1,1,0,0,1,2,1,41.9,1875.25,0,54,0,0,0,76630.0,1,88136.75,4
3414,691,94561,37.999406,-121.686241,2,1,1,1,2,6.0,1,1,0,1,1,0,1,1,0,100.15,6643.5,0,35,1,1,1,54450.0,0,586547.0,6
